product_id,brand_id,product_name,description,ingredients,highlights
pimprod2024490,44,Lip Lingerie XXL Long,"BenefitsLong-lasting liquid lipstick with a smooth matte finishThis lip color creates the appearance of smooth, fuller-looking lips16 hour no transfer longwear lip formulaXxtra fiery shades designed for warm & deep skin tones, this flexible formula provides lip color that moves with you, just like your favorite shapewearThis matte lipstick feels lightweight & comfortable all dayFeatures a unique arrow applicator that hugs lips for precise application, 1 swipe = full coverage colorDelivers a sweet & smooth scent in every swipeAvailable in many nude lip shades amped-up with color saturation & designed to enhance all complexions100% vegan lip formula (no animal-derived ingredient or by-product)Cruelty free","Dimethicone, Isododecane, Trimethylsiloxysilicate, Nylon-611/Dimethicone Copolymer, Dimethicone Crosspolymer, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, Lauroyl Lysine, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Silica Silylate, Isopropyl Titanium Triisostearate, Sorbic Acid, Phenoxyethanol, Parfum / Fragrance [+/- May Contain: CI 15850 / Red 7, CI 45410 / Red 28 Lake, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77891 / Titanium Dioxide, CI 19140 / Yellow 5 Lake, CI 42090 / Blue 1 Lake]. Fil D260469/2","Clean Ingredients, Cruelty Free, Vegan, Give Back"
pimprod2024879,39,Crushed Lip Color Moisturizing Lipstick,"BenefitsA satin-matte lipstick with the feel of a lip balm. Lip color glides on comfortably, leaves lips moisturized and kissably soft.Loaded with soft matte pigments for high color payoff and an un-lipstick lip stain effect.Rich in moisturizing Vitamins E and C and beeswax.Glides on like a lip balm, imparts a blotted-down, matte finish.Swipe once for a pigment-rich, lip stain effect, or more for full-coverage lip color.A hydrating formula to moisturize lips.Lasts and resists feathering for 8 hours.Key IngredientsCastor Seed OilVitamins C & EBeeswaxFormulated WithoutParabensPhthalatesSulfatesGlutenSulfitesMineral OilTriclosanFormaldehyde","Babe: Ricinus Communis (castor) Seed Oil , Caprylic/Capric Triglyceride , Isopropyl Lanolate , Euphorbia Cerifera (candelilla) Wax\Candelilla Cera\Cire De Candelilla , Cetyl Lactate , Paraffin , Beeswax\Cera Alba\Cire D'abeille , Nylon-12 , Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline , Tocopherol , Ascorbyl Palmitate , Ethylhexyl Methoxycinnamate , Linalool , Limonene , Citral , Benzyl Benzoate , Geraniol , Fragrance (parfum) , [May Contain: Mica , Titanium Dioxide (CI 77891) , Iron Oxides (CI 77491) , Iron Oxides (CI 77492) , Iron Oxides (CI 77499) , Yellow 6 Lake (CI 15985) , Red 7 Lake (CI 15850) , Manganese Violet (CI 77742) , Red 6 (CI 15850) , Red 7 (CI 15850) , Red 27 (CI 45410) , Blue 1 Lake (CI 42090) , Red 28 Lake (CI 45410) , Yellow 5 Lake (CI 19140) , Red 22 Lake (CI 45380) , Carmine (CI 75470) , Red 21 (CI 45380) , Orange 5 (CI 45370) , Bismuth Oxychloride (CI 77163).",Sustainable Packaging Brand
pimprod2025973,2,Color Fetish Matte Lipstick,"FeaturesLuxurious, soft velvet-matte finishSmooth, ultra-creamy lipstick glides seamlessly onto lipsUltra-comfortable wear with a pillow-soft feelFull coverage lipstick with one-stroke payoffEnhanced with moisturizing Hyaluronic Acid to nourish lipsDesigned to flatter a range of skin tones from fair to deepBenefitsCruelty-FreeMade in Italy","Flushed: Dimethicone, Caprylic/Capric Triglyceride, Synthetic Wax, Octyldodecanol, Polysilicone-11, Hydrated Silica, Polyhydroxystearic Acid, Aluminum Hydroxide, Disteardimonium Hectorite, Synthetic Beeswax, Dicalcium Phosphate, Fragrance / Parfum, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire de carnauba, Triethoxycaprylylsilane, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Red 7 (CI 15850), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090)","Clean Ingredients, Cruelty Free, Vegan, Give Back"
pimprod2026498,22,Matte Liquid Lipstick,"BenefitsThe incredibly lightweight yet long-wearing lip formula is ultra-concentrated to deliver instant-setting color with just one applicationIts silky true-matte finish won't budge or feather thanks to blend of high-grade powders and polymersTrue-matte non-sticky finishLong-lasting 8-hour wearInstant-setting color payoffFeaturesCleanVeganCruelty-FreeGluten-FreeResearch Results98% agreed the product delivers one-swipe instant-setting color payoff.*98% agreed the product is transfer-resistant.*98% agreed the formula is highly pigmented.*Consumer acceptance test conducted with 50 women between 18-40 years, current users of matte liquid lipstick. Product use for 1 week.","Isododecane, Mica, Octyldodecanol, Hydrogenated Styrene/Isoprene Copolymer, Stearalkonium Hectorite, Alcohol, Aroma/Flavor, Dicalcium Phosphate, Aqua/Water/Eau, Pentaerythrityl Tetra-di-tbutyl Hydroxyhydrocinnamate, [May Contain/Peut Contenir/+/-: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090)].","Clean Ingredients, Vegan"
pimprod2026503,22,Matte Lip Kit,"BenefitsThe KYLIE COSMETICS Matte Lip Kit is an all-in-one pair featuring one full-size Matte Liquid Lipstick and one full-size Pencil Lip LinerShape with the Lip Pencil, fill in with the Matte Liquid LipstickLip Liner: Ultra-creamy, waterproof, transfer-proof, smudge-proofLong-lasting 24-hour wearIdeally pairs with all lip textures: Matte, Velvet, GlossMatte Liquid Lipstick: True-matte non-sticky finishLong-lasting 8-hour wearInstant-setting color payoffResearch Results98% agreed the product brings more definition and sculpt the lips100% agreed the product prevents lipstick from smudgingConsumer acceptance test conducted with 50 women between 18-40 years, current users of matte lipstick and lip linerProduct use for 1 week","Isododecane, Mica, Octyldodecanol, Hydrogenated Styrene/Isoprene Copolymer, Stearalkonium Hectorite, Alcohol, Flavor (Aroma), Water (Aqua), Dicalcium Phosphate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide, Red 7 Lake (CI 15850), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140).Dimethicone, Trimethylsiloxysilicate, Synthetic Wax, Phenylpropyldimethylsiloxysilicate, Polyethylene, Dicalcium Phosphate, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Mica, Polyhydroxystearic Acid, Caprylyl Methicone, Disteardimonium Hectorite, Caprylic/Capric Triglyceride, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Propylene Carbonate, Tocopherol, Rubus Idaeus (Raspberry) Leaf Extract, [+/- : Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140)]","Clean Ingredients, Vegan"
pimprod2026577,3,Vice Hydrating Lipstick,"BenefitsWith a new look and vegan makeup formula, Vice Lipstick gives you high-impact, long-lasting color in a single, hydrating swipe.Try 35 Los Angeles-inspired shades in three moisturizing, vibrant finishes: cream, matte, and shine.Find your favorite Vice lip color, from sheer pink and everyday nude, to bright orange and bold red lipstick.Forget dry, flaky lips-it's all about the comfy, hydrating feel and even coverage.Vice's creamy, moisturizing makeup formula gets a boost from aloe vera and avocado oil, ingredients known to be rich in antioxidants.Vice Lipstick is Urban Decay's love letter to L.A.","Isononyl Isononanoate, Octyldodecanol, Oleyl Erucate, Silica, Phenyl Trimethicone, CI 77891/Titanium Dioxide, Polyethylene, Sesamum Indicum Seed Oil/Sesame Seed Oil, Paraffin, Peg-45/Dodecyl Glycol Copolymer, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Dimethicone, CI 77492/Iron Oxides, CI 77491/Iron Oxides, Kaolin, Synthetic Wax, Disteardimonium Hectorite, Tocopheryl Acetate, Dimethicone Crosspolymer, CI 77499/Iron Oxides, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, CI 15850/Red 7, Persea Gratissima Oil/Avocado Oil, Aluminum Hydroxide, Isopropyl Palmitate, Isopropyl Myristate, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Extract, Tocopherol, Hydrogenated Palm Glycerides Citrate, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract/Rosemary Leaf Extract.","Cruelty Free, Vegan"
pimprod2026837,6,Lustreglass Sheer,"BenefitsProvides immediate and long-term moistureConditions lips instantly and over timeLips look visibly fuller and healthier immediatelyLipstick helps lips feel softer, smoother and more suppleFeaturesLong-wearing color, 8 hoursLong-wearing shine, 6 hoursLightweight, buildable lipstick coverageComfortable formulaWeightless feelKey IngredientsJojoba, Raspberry Seed, Coconut and Organic Extra Virgin Olive Oils: Nourishes LipsShea Butter: Conditioner LipsHyaluronic Acid: Moisturizes Lips","Diisostearyl Malate, Caprylic/Capric Triglyceride, Ricinus Communis (Castor) Seed Oil, Hydrogenated Polydecene, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Trioctyldodecyl Citrate, Polybutene, Silica, Ozokerite, Euphorbia Cerifera (Candelilla) Wax\Candelilla Cera\Cire De Candelilla, Octyldodecanol, Calcium Aluminum Borosilicate, Tocopheryl Acetate, Sodium Hyaluronate, Squalane, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Glycine Soja (Soybean) Seed Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Olea Europaea (Olive) Fruit Oil, Rubus Idaeus (Raspberry) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Triticum Vulgare (Wheat) Germ Extract, C12-15 Alkyl Benzoate, Ceramide Ng, Tribehenin, Palmitoyl Hexapeptide-12, Titanium/Titanium Dioxide, Alumina, Synthetic Fluorphlogopite, Aluminum Calcium Sodium Silicate, Calcium Sodium Borosilicate, Tin Oxide, Peg-10 Phytosterol, Linoleic Acid, Ethylhexyl Hydroxystearate, Phytosteryl Isostearate, Hydrogenated Castor Oil, Vanillin, Tetrahexyldecyl Ascorbate, Phenoxyethanol, [+/- Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Bronze Powder (CI 77400), Blue 1 Lake (CI 42090), Carmine (CI 75470), Copper Powder (CI 77400), Red 6 (CI 15850), Red 7 (CI 15850), Red 21 (CI 45380), Red 27 (CI 45410), Red 28 (CI 45410), Red 30 (CI 73360), Red 33 (CI 17200), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 21 Lake (CI 45380), Red 27 Lake (CI 45410), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 (CI 19140), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).",
pimprod2029868,10,Glow Paradise Balm,"BenefitsInstantly hydrates & nurtures lips for a pout that feels softer and supplerAfter 4 weeks, bare lips feel smoother & nourishedSuitable for sensitive lipsDermatologist & allergy-tested for safetyKey IngredientsInfused with pomegranate extract","Canola Oil, Squalane, Pentaerythrityl Tetraisostearate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Helianthus Annuus Seed Cera / Sunflower Seed Wax, Caprylic/Capric Triglyceride, Candelilla Cera / Candelilla Wax / Cire De Candelilla, Tocopherol, Alumina, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Glycine Soja Oil / Soybean Oil, Calcium Sodium Borosilicate, Aluminum Hydroxide, Silica, Citronellol, Magnesium Silicate, Limonene, Tin Oxide, Punica Granatum Fruit Extract, Geraniol, Barium Sulfate, Benzyl Alcohol, Colophonium / Rosin / Colophane, Linalool, Citric Acid, Parfum / Fragrance. May Contain (+/-): Ci 77891 / Titanium Dioxide, Mica, Ci 77491, Ci 77492, Ci 77499 / Iron Oxides, Ci 15850 / Red 7, Ci 15985 / Yellow 6 Lake, Ci 45380 / Red 22 Lake, Ci 45410 / Red 28 Lake, Ci 15850 / Red 6, Ci 17200 / Red 33 Lake, Ci 77742 / Manganese Violet, Ci 42090 / Blue 1 Lake, Ci 15850 / Red 7 Lake, Ci 19140 / Yellow 5 Lake, Ci 75470 / Carmine. Fil N281256/1.","Clean Ingredients, Give Back"
pimprod2029989,20,LE ROUGE DUO ULTRA TENUE Ultrawear Liquid Lip Colour,"FeaturesInfused with micro-pigments and innovative polymers, the base glides on smoothly and dries quickly without feathering.The glossy top coat delivers comfortable, exceptional shine and superb hydration.","Isododecane, Bis-Hydroxyethoxypropyl Dimethicone/Ipdi Copolymer Ethylcarbamate, Disteardimonium Hectorite, Dimethicone/Vinyl Dimethicone Crosspolymer, Ethyl Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Laureth-4, Tin Oxide, [+ / - (May Contain), CI 12085 (Red 36), CI 15850 (Red 6), CI 15850 (Red 7 Lake), CI 15850 (Red 7), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45380 (Red 22 Lake), CI 45410 (Red 28 Lake), CI 73360 (Red 30 Lake), CI 75470 (Carmine), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica], IL20A-IV, Dimethicone, IL38A-VII.",
pimprod2030096,20,ROUGE ALLURE Luminous Intense Lip Colour,"FeaturesConcentrated, ultra-thin pigments deliver full coverage and magnify shade saturation.Sweet almond oil and sappan wood help smooth, moisturize and protect lips.","Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Hydrogenated Polyisobutene, Octyldodecyl Neopentanoate, Octyldodecanol, Synthetic Wax, Polyglyceryl-10 Nonaisostearate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Polyglyceryl-2 Triisostearate, Hydrogenated Coconut Oil, Ethylene/Propylene Copolymer, Disteardimonium Hectorite, Tocopheryl Acetate, Propylene Carbonate, Hydrogenated Castor Oil, Alumina, Parfum (Fragrance), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrogenated Vegetable Oil, Peg-8, Talc, Potassium Alum, Tin Oxide, Silica, Tocopherol, Camellia Sinensis Leaf Powder, Kaolin, Ascorbyl Palmitate, Caesalpinia Sappan Bark Extract, Ascorbic Acid, Citric Acid, Bht, [+ / - (May Contain), CI 12085 (Red 36), CI 15850 (Red 6), CI 15850 (Red 7 Lake), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45380 (Red 22 Lake), CI 45410 (Red 28 Lake), CI 73360 (Red 30 Lake), CI 75470 (Carmine), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica], IL45A-VIII.",
pimprod2030102,20,ROUGE ALLURE VELVET Luminous Matte Lip Colour,"FeaturesThe non-drying formula features highly concentrated pigments for a bold result, and a combination of microspheres and ultra-fine pearly particles for a velvety feel.Jojoba oil helps comfort and moisturize lips.","Dicaprylyl Carbonate, Isononyl Isononanoate, Diisostearyl Malate, Synthetic Wax, Polymethylsilsesquioxane, Jojoba Esters, Hydrogenated Castor Oil, Ethylene/Propylene Copolymer, Ethylhexyl Palmitate, Aluminum Starch Octenylsuccinate, Butyrospermum Parkii (Shea) Butter, Stearalkonium Hectorite, Tribehenin, Tocopheryl Acetate, Propylene Carbonate, Sorbitan Isostearate, Parfum (Fragrance), Dimethicone, Tocopherol, Palmitoyl Tripeptide-1, Bht, Citric Acid, [+ / - (May Contain), CI 12085 (Red 36), CI 15850 (Red 6), CI 15850 (Red 7 Lake), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45380 (Red 22 Lake), CI 45410 (Red 28 Lake), CI 73360 (Red 30 Lake), CI 75470 (Carmine), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica], IL92A-X.",
pimprod2030106,20,ROUGE COCO FLASH Hydrating Vibrant Shine Lip Colour,"FeaturesThe ultra-pigmented formula features an innovative blend of oils to moisturize and glides smoothly onto lips.A Hydraboost Complex containing mimosa, jojoba and sunflower waxes ensures nourishing comfort.","Diisostearyl Malate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Squalane, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Hydrogenated Coconut Oil, Caprylic/Capric Triglyceride, Sucrose Tetrastearate Triacetate, Isotridecyl Isononanoate, Synthetic Wax, Pentaerythrityl Tetraethylhexanoate, Ethylene/Propylene Copolymer, Sorbitan Isostearate, Meadowfoam Delta-Lactone, Lauryl Pca, Tocopheryl Acetate, Synthetic Fluorphlogopite, Ethylhexyl Palmitate, Jojoba Esters, Parfum (Fragrance), Polyglycerin-3, Tribehenin, Dimethicone, PEG-8, Tocopherol, Alumina, Tin Oxide, Acacia Decurrens Flower Wax, Helianthus Annuus Cera Seed (Helianthus Annuus (Sunflower) Seed Wax), Ascorbyl Palmitate, Silica, Ascorbic Acid, Citric Acid, Palmitoyl Tripeptide-1.May Contain: CI 12085 (Red 36), CI 15850 (Red 6), CI 15850 (Red 7 Lake), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45380 (Red 22 Lake), CI 45410 (Red 28 Lake), CI 73360 (Red 30 Lake), CI 75470 (Carmine), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica.",
pimprod2030262,30,L'Absolu Rouge Cream Lipstick,"FeaturesLancôme's renovated L'Absolu Rouge Cream Lipstick is enriched with 30% moisturizing rose balm and blended with Hyaluronic Acid to provide you with long-lasting comfort and hydration.Available in mutilple luxurious shades, each lipstick has an ultra-creamy texture which glides over the lips and sets to a smudge resistant long-wearing lip color.BenefitsComfortable cream finishContains 30% Rose Balm ExtractHyaluronic Acid & cold pressed oil for hydration throughout the dayUp to 18H of comfortable wear",,
pimprod2030263,30,L'Absolu Rouge Drama Matte Lipstick,"BenefitsDramatic impact without the drama of dry lipsPowdery matte finishIntense crisp colorLong-wearingLasting comfortWhere luxury meets bold lip colorHigh pigmentationFeaturesL'Absolu Rouge Drama Matte Lipstick is the ultimate bold matte lipstick powered by pure pigments for a vibrant & matte finishThe formula is enriched with rose extracts, hyaluronic acid & concentrated pigments to deliver bold lip color with moisture for long-lasting comfort and a smooth application","Dimethicone Bis-Diglyceryl Polyacyladipate-2 Hydrogenated Polyisobutene Talc Phenyl Trimethicone Tridecyl Trimellitate Hydrogenated Jojoba Oil Dimethicone Crosspolymer Paraffin Isostearyl Isostearate Cera Microcristallina Methicone Silsesquioxane Crosspolymer Nylon-12 Alumina Polyethylene Tin Oxide Aqua / Water Calcium Aluminum Borosilicate Calcium Sodium Borosilicate Silica Aluminum Hydroxide Magnesium Silicate Colophonium / Rosin Propylene Glycol Hydroxypropyl Tetrahydropyrantriol Synthetic Fluorphlogopite Synthetic Wax Tocopherol Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate Geraniol Hydroxycitronellal Citronellol Hexyl Cinnamal Benzyl Alcohol Parfum / Fragrance [+/- May Contain CI 15850 / Red 7 CI 15850 / Red 7 Lake CI 15985 / Yellow 6 Lake CI 17200 / Red 33 Lake CI 45380 / Red 22 Lake CI 45410 / Red 28 Lake CI 75470 / Carmine CI 77120 / Barium Sulfate CI 77491, CI 77492, CI 77499 / Iron Oxides CI 77742 / Manganese Violet CI 77891 / Titanium Dioxide Mica CI 15850 / Red 6 CI 19140 / Yellow 5 Lake CI 42090 / Blue 1 Lake ].",
